"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderwater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_Lang_enUS","AreaName_Lang_enGB","AreaName_Lang_koKR","AreaName_Lang_frFR","AreaName_Lang_deDE","AreaName_Lang_enCN","AreaName_Lang_zhCN","AreaName_Lang_enTW","AreaName_Lang_zhTW","AreaName_Lang_esES","AreaName_Lang_esMX","AreaName_Lang_ruRU","AreaName_Lang_ptPT","AreaName_Lang_ptBR","AreaName_Lang_itIT","AreaName_Lang_Unk","AreaName_Lang_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","Ambient_Multiplier","Lightid"
"7945","1523","0","6569","16384","84","0","1413","0","0","-1","Mardum, the Shattered Abyss","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7946","1220","7637","6570","1073758209","0","0","499","0","0","-1","[Unused]Felsoul Hold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.4","0"
"7947","1220","7334","6571","1073741888","0","0","0","0","0","105","Axetail Grotto","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7948","1220","7503","6572","1073741888","0","0","0","0","0","105","Oro's Overlook","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7949","1220","7503","6573","1073741888","0","0","0","0","0","105","Stonehoof Watch","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"7950","1220","7503","6574","1073741888","0","0","0","0","0","105","Mysthoof Watch","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"7951","870","5841","6575","1073762304","84","0","902","1272","1064","87","Temple of the White Tiger","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"7952","870","5841","6576","1073758272","0","0","0","0","0","0","Kun-Lai Summit","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0","0"
"7953","1520","8026","6577","1073758208","0","0","0","1670","0","-1","Grizzly Hills","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"7954","1520","8026","6578","1073741824","82","89","1452","0","0","-1","The Emerald Nightmare","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7955","1503","0","6579","16448","0","0","639","897","0","0","Deepholm","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7956","1503","7955","6580","1073762368","0","0","0","899","0","83","Crumbling Depths","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7960","1528","0","6584","20544","0","0","1468","0","0","0","Skywall","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7961","1220","7503","6585","1073758272","0","0","0","0","0","105","Snowmane Village","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7962","1220","7637","6586","1073741888","0","0","0","0","0","110","Felsoul Command","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7963","1220","7637","6587","1073741888","0","0","1521","1743","1224","110","The Grand Promenade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7964","1220","7637","6588","1073741888","0","0","0","0","0","110","The Drift","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7965","1220","7637","6589","1073741888","0","0","0","0","0","110","Warpwind Cliffs","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7966","1220","7637","6590","1073741888","0","0","0","0","0","110","Oculeth's Workshop","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7967","1537","0","6591","64","0","0","0","0","0","0","Boost Experience [TEMP NAME]","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7968","1220","7558","6592","1073741888","0","0","0","1727","0","105","Kal'delar","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7969","1529","0","6593","69632","0","0","0","0","0","-1","Karazhan","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7970","1220","7637","6594","1073741888","0","0","1521","1744","0","110","Evermoon Commons","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7971","0","41","6595","1073747008","0","0","0","0","0","0","Karazhan Catacombs","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7972","1220","7558","6596","1073741888","96","89","1432","0","0","105","Marrowden","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"7973","1220","7543","6597","1073741888","0","0","0","0","0","0","The Veiled Isles","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7974","1536","0","6598","20480","84","0","594","1774","0","0","Ursoc's Lair","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7975","0","85","6599","1073759296","0","11","601","2","0","0","Tirisfal Glades","","","","","","","","","","","","","","","","16712190","4","0","0","0","0","-500","0.3","0"
"7976","0","85","6600","1073763392","0","11","601","2","0","0","Tirisfal Glades","","","","","","","","","","","","","","","","16712190","4","0","0","0","0","-500","0.3","0"
"7977","0","85","6601","1073763392","0","0","0","0","0","0","Whispering Forest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7978","0","85","6602","1073763392","96","0","1398","0","0","100","Keeper's Rest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7979","1540","0","6603","6208","82","89","1408","1613","0","0","Emerald Dreamway","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"7980","1220","7503","6604","1140867136","0","0","0","0","0","105","The Deep Roads","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7981","1220","7503","6605","1073758272","0","0","0","0","0","105","Greystone Enclave","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7982","1220","7503","6606","1073758272","0","0","0","0","0","105","Echoing Halls","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7983","1477","7672","6607","1342177280","96","0","1530","1714","0","110","Fields of the Eternal Hunt","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.8","0"
"7984","1220","7637","6608","1073741888","86","0","1487","0","0","110","Ambervale","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7987","1220","7503","6611","1140850752","0","0","0","1736","0","105","Highmountain Burial Ground","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7988","1220","7637","6612","1073741888","0","0","0","0","0","110","Oculeth's Test Chamber","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7990","1220","7637","6614","1073741888","0","0","0","0","0","110","Arcano Caverns","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7991","1220","7637","6615","1073741888","0","0","0","0","0","110","Koralune Manor","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7992","1220","7637","6616","1073741888","0","0","0","0","0","110","Ancient Well","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7993","1220","7637","6617","1073741888","0","0","0","0","0","110","Forgotten Passage","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7994","1220","7637","6618","1073741888","0","0","0","0","0","110","Crystal Hollow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7995","1220","7637","6619","1073741888","0","0","0","1745","0","110","Moonshade Sanctum","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7996","1544","0","6620","0","0","0","0","0","0","0","Violet Hold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7997","1220","7637","6621","1073741888","0","0","0","0","0","110","Suramar Underground","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7998","1220","7637","6622","1073741888","0","0","0","0","0","110","Crumbling Coast","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"7999","1220","7731","6623","1088438632","96","0","1440","1737","0","0","Thunder Totem","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8000","1220","7334","6624","1073745920","96","89","1405","1567","1194","0","Azsuna","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8001","1220","7334","6625","1073745984","0","0","1380","1770","0","0","Dead Man's Bay","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8002","1220","7334","6626","1073745984","0","0","1380","0","0","105","The Horizon's Edge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8003","1220","7334","6627","1073745984","0","0","1380","1770","0","0","Temple of A Thousand Lights","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8005","996","0","6629","4096","86","0","1043","1163","0","0","Terrace of Endless Spring","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8006","1549","0","6630","64","0","0","0","0","0","-1","[TEMP] Tech Test - Seamless World Transition A (JT)","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8007","1550","0","6631","64","0","0","0","0","0","-1","[TEMP] Tech Test - Seamless World Transition B (JT)","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8008","1552","0","6632","65664","84","0","920","1315","0","-1","Ashamane's Fall","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8009","1220","7637","6633","1073741888","0","0","0","0","0","110","Sashj'tar Grotto","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8010","1220","7637","6634","1073741888","0","0","0","0","0","110","Jandvik Caverns","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8011","1220","7502","6635","1086867816","0","0","1486","1688","0","0","The Hall of Shadows","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.15","0"
"8012","1220","7502","6636","1086867560","0","0","0","0","0","0","Chamber of Shadows","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.15","0"
"8013","1523","0","0","64","0","0","0","0","0","0","[PH]Mardum Treasures","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8014","1220","7503","6637","1073741888","0","0","0","0","0","105","Spiritwind Summit","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8015","1220","7637","6638","1073741888","0","0","0","0","0","110","Forgalash's Den","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8017","1553","0","6640","0","0","0","0","1725","0","105","Gloaming Reef","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8018","1220","7637","6641","1073741888","0","0","0","0","0","110","Ley Station Anora","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8019","1220","7503","6642","1073758208","0","0","0","0","0","105","Stonecrown Cavern","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8020","1220","7637","6643","1073741888","0","0","0","0","0","110","Sashj'tar Pit","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8021","1220","7637","6644","1073741888","0","0","1521","1743","0","110","Lunastre Estate","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8022","1519","0","6645","281565280","0","0","1413","1648","1187","98","Mardum, the Shattered Abyss","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.5","0"
"8023","1519","8022","6646","1355290984","0","0","0","1654","0","99","The Fel Hammer","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.15","0"
"8024","1220","7637","6647","1073758272","0","0","0","0","0","110","Azuregale Hollow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8025","1530","0","6648","268451840","0","0","1521","1802","0","0","The Nighthold","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8026","1520","0","6649","0","0","0","1452","0","0","-1","The Emerald Nightmare","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8027","1220","8392","6650","1073741888","0","0","0","0","0","0","Dalaran Arena","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8028","1220","7541","6651","1073741888","0","0","0","0","0","105","Aegira's Meadery","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8029","1220","7558","6652","1073741888","82","0","1376","0","0","105","Starsong Refuge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8031","1220","7558","6654","1073741888","82","89","1452","0","0","105","Emerald Ascent","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8032","1220","7558","6655","1073741888","82","89","1452","0","0","105","Sylvan Vale","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8033","1220","7637","6656","1073758272","0","0","1491","1745","0","0","Azuregale Cove","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8034","1520","8026","6657","1073741824","96","0","33","1668","0","-1","Un'Goro Crater","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8035","1220","7541","6658","1073741888","0","0","0","0","0","105","Thorim's Rise","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8039","1220","7637","6662","1073741888","0","0","0","0","0","110","Muddledeep Cavern","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8040","1456","0","6663","0","96","0","1435","1677","0","0","Eye of Azshara","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8041","1520","8026","6664","1073741824","96","0","1532","1763","0","-1","The Emerald Dream","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8042","1220","7503","6665","1073741888","0","0","0","1736","0","105","Rockaway Shallows","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8043","1520","8026","6666","1073741824","82","89","1452","1668","0","-1","Rift of Aln","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8044","1539","0","6667","20544","0","11","601","2","0","0","Tirisfal Glades","","","","","","","","","","","","","","","","16712190","4","0","0","0","0","-500","0.3","0"
"8045","1220","7502","6668","1073760552","0","0","0","433","0","0","Aegwynn's Gallery","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8046","1572","0","6669","4160","84","0","674","0","0","0","The Maelstrom","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8047","1572","8046","6670","1073745984","96","0","1466","1755","0","100","Storm's Eye Overlook","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8049","1220","7503","6672","1073758400","75","0","1447","0","0","105","Darkbrul Arena","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8050","1220","7503","6673","1073741888","96","0","1440","1734","0","105","Sylvan Falls","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8051","1220","7503","6674","1073741888","0","0","0","0","0","105","Cordana's Apex","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8052","1220","7502","6675","1073760552","0","0","0","0","0","0","One More Glass","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8053","1220","0","6676","64","0","0","0","0","0","0","The Greater Sea (Don't Use)","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8054","1220","0","6677","16448","84","0","1404","0","0","105","Thal'dranath","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8055","1220","7637","6678","1073758209","0","0","499","0","0","110","Felmaw Cavern","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.4","0"
"8056","1220","7503","6679","1073741888","0","0","0","0","0","105","Reflection Peak","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8057","1586","0","6680","81920","0","0","0","0","0","-1","[TEMP] Dummy Area - Dev Test (JT)","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8058","1588","0","6681","67125248","0","0","0","0","0","-1","Dev Area - A","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8059","1589","0","6682","81920","0","0","0","0","0","-1","Dev Area - B","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8060","1590","0","6683","67125248","0","0","0","0","0","-1","Dev Area - C","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8061","1591","0","6684","67125248","0","0","0","0","0","-1","Dev Area - D","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8062","1592","0","6685","67125248","0","0","0","0","0","-1","Dev Area - E","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8063","1593","0","6686","67125248","0","0","0","0","0","-1","Dev Area - F","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8064","1594","0","6687","268435456","0","0","1671","2156","1433","-1","The MOTHERLODE!!","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8065","1220","7846","6688","1355286888","0","0","0","0","0","0","The Retreat","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.15","0"
"8066","1220","7558","6689","1073741888","82","89","1452","0","0","105","The High Road","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8067","1220","7558","6690","1073741888","82","89","1452","0","0","105","Sundersong Glade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8074","1220","7846","6697","1355286888","0","0","0","0","0","0","Tel'Andu Barrow Den","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.15","0"
"8075","1220","7502","6698","1073741888","0","0","0","1913","0","0","The Postmaster's Office","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8076","1220","7846","6699","1355286888","0","0","0","0","0","0","The Circle of Spirits","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.15","0"
"8077","1220","7558","6700","1073741888","0","0","0","0","0","0","Warden Tower (PH)","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8078","1220","7503","6701","1073741888","0","0","0","0","0","105","Nightwatcher's Perch","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8079","1571","0","6702","0","0","0","1504","1751","0","0","Court of Stars","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8081","1456","8040","6704","1073741824","96","0","1496","1679","1201","0","Hatecoil Encampment","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8082","1456","8040","6705","1073741824","96","0","1435","1677","0","0","Shipwreck Shoals","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8083","1456","8040","6706","1073741824","96","0","1435","1676","1200","0","Deepbeard's Cove","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8084","1456","8040","6707","1073741824","96","0","1491","1678","0","0","Whispering Willows","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8085","571","394","6708","1073758272","0","0","0","0","0","74","Grizzlemaw Cavern","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8086","1220","7503","6709","1073741888","0","0","0","0","0","105","Ala'washte's Nest","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8087","1220","7637","6710","1073741888","86","0","1520","0","0","110","Crimson Thicket","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8088","1220","7503","6711","1073741888","0","0","1418","1736","0","105","Clackbrine Coast","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8089","1220","7503","6712","1073741888","82","0","1485","0","0","105","Snowblind Cliffs","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8090","1220","7503","6713","1073741888","82","0","1418","1734","0","105","Sylvan Precipice","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8091","1","616","6714","1073763392","0","0","0","0","0","0","Nordrassil","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8092","1520","8026","6715","1073741824","96","0","572","1670","0","-1","Moonglade","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8093","1602","0","6716","16448","96","0","1468","0","0","0","The Vortex Pinnacle","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8094","1583","0","6717","20544","0","0","0","0","0","0","The Beyond","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8095","1220","7541","6718","1073741888","0","0","0","0","0","105","Nastrondir","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8096","1220","7503","6719","1140867136","0","0","0","0","0","105","The Slave Enclave","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8097","1466","7673","6720","1342177280","0","0","0","1668","0","0","Tainted Burrow","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8098","1471","0","6721","64","0","0","0","0","0","0","Test Dungeon","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8099","1466","7673","6722","1073741824","0","0","0","1668","0","0","Sanctum of G'Hanir","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8100","1466","7673","6723","1342177280","0","0","0","1668","0","0","The Rotting Grotto","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8101","1466","7673","6724","1073741824","0","0","0","1668","0","0","Miasmic Gorge","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8102","1466","7673","6725","1073741824","0","0","0","1670","0","0","Heart of Dread","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8103","1220","7541","6726","1073741888","0","0","0","0","0","105","Nashal's Watch","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8104","1600","8106","6727","1073745920","0","0","0","939","0","0","Throne of the Tides","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8105","1604","0","6728","134238208","96","0","1458","1704","0","0","Niskara","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8106","1600","0","6729","16384","0","0","0","0","0","0","Abyssal Maw","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8107","1220","7503","6730","1073741888","0","0","0","0","0","105","Highmountain Summit","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8108","1493","7787","6731","1342179328","0","89","1372","0","0","99","Vault of the Betrayer","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8109","1493","7787","6732","1342703620","0","89","1372","0","0","99","Vault of Silence","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8110","1493","7787","6733","1342703620","0","89","1372","0","0","99","Vault of Mirrors","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8111","1493","7787","6734","1342703620","0","89","1372","0","0","99","Vault of Law","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8112","1493","7787","6735","1342703620","0","89","1372","0","0","99","Vault of Ice","","","","","","","","","","","","","","","","16712190","6","0","0","0","0","-500","0.15","0"
"8113","1493","7787","6736","1342703620","0","89","1372","0","0","99","Tomb of the Penitent","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8114","1493","7787","6737","1342703620","0","89","1372","0","0","99","The Warden's Court","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.6","0"
"8115","1493","7787","6738","1342703620","0","89","1372","0","0","99","The Demon Ward","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8116","1493","7787","6739","1342703620","0","89","1372","0","0","99","Illidari Ward","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8117","1493","7787","6740","1342703620","0","89","1372","0","0","99","Fallen Passage","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8118","1493","7787","6741","1342703620","0","89","1372","0","0","99","Chamber of Night","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8119","1583","8094","6742","1073762368","0","0","0","0","0","0","The Nexus Vault","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8120","1460","7534","6743","1073741824","0","0","0","1700","0","0","Tomb Approach","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8121","1220","7503","6744","1073741888","96","0","1485","0","0","105","Sanderhorn's Span","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8122","1220","7503","6745","1073741888","0","0","0","0","0","105","Highmountain Peak","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8123","1520","8026","6746","1073741824","82","89","1452","0","0","0","NightmareDragonNexus [PH]","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8124","1554","0","6747","540672","84","0","1172","1430","0","0","Sword of Dawn","","","","","","","","","","","","","","","","16712190","2","0","0","0","0","-500","0.15","0"
"8125","1605","0","6748","64","0","0","0","0","0","0","Firelands","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8126","1220","7502","6749","1073760552","0","0","0","0","0","0","The Violet Gate","","","","","","","","","","","","","","","","16712190","0","0","0","0","0","-500","0.15","0"
"8127","1605","8125","6750","1073741824","96","0","733","1017","0","0","Mortal's Demise","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8128","1605","8125","6751","1073741824","0","0","757","999","906","0","Beth'tilac's Lair","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8129","1605","8125","6752","1073741824","0","0","0","1014","0","0","Shatterstone","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8130","1605","8125","6753","1073758208","0","0","0","1015","0","0","The Ridge of Ancient Flame","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8131","1605","8125","6754","1073741824","0","0","0","1016","0","0","Rhyolith Plateau","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8132","1605","8125","6755","1073741824","0","0","0","1011","0","0","The Anvil of Conflagration","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8133","1605","8125","6756","1073741824","0","0","735","1017","0","0","Sulfuron Span","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8134","1605","8125","6757","1073741824","0","0","0","1018","0","0","Sulfuron Keep Courtyard","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8135","1605","8125","6758","1073741824","96","0","733","1012","905","0","Flamebreach","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
"8136","1605","8125","6759","1073741824","0","0","0","1003","0","0","The Path of Corruption","","","","","","","","","","","","","","","","16712190","0","0","0","671","0","-500","0.15","0"
